PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,2023-07-05,13:29:51.15,3,1,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.61429,-0.17233,-0.212261,2050.298482,198.434405,12:30,5.98272,1.51009,5.96482,-21.08663,17.93013,5.55162,4.06572,1.77592,77.02596,-4.177348,0.785514,0.44957,,,,,,,,,,,,-2.88945,9.61819,-1.49623,50,5.95727,0.22949,-122.87395,-0.96309,-4.40091,25.19936,-17.52463,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,b1be8960-1b72-11ee-826f-79ff3899aa0b,83.84117,,,7.58833,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:29:51.15,2023-07-05T13:29:51.1576932-07:00,2023-07-05T20:29:51.1576932Z,,v3,,,,,,Undefined,HUN_BEA,ac955d70-abe1-4f5e-8e90-b2979c0406d7,54.52923,-123.79933,12.59968,5.98082,-0.31955,-8.76232,-1.50762,0.3911,-2.20045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2023-07-05,13:30:10.65,3,2,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.92106,-0.313121,-2.235439,2126.569985,209.667324,1:00,5.94873,1.60197,5.93726,-20.06477,18.56107,9.88422,3.98598,0.35088,77.63961,-4.119578,-0.461622,0.447312,,,,,,,,,,,,-5.64508,9.95351,-1.42905,50,5.91234,4.41092,-123.29912,-1.23891,-8.70593,24.10055,-16.82367,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,bd5e7550-1b72-11ee-826f-79ff3899aa0b,84.26434,,,7.28145,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:30:10.65,2023-07-05T13:30:10.6584420-07:00,2023-07-05T20:30:10.6584420Z,,v3,,,,,,Undefined,HUN_BEA,f959dfea-194b-4c6c-b88e-d9718fcece48,54.55797,-124.18685,12.05028,5.94656,-0.61923,-8.41184,-1.59742,4.7316,-4.35296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2023-07-05,13:30:35.33,3,3,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 11, Extra",1000115170,Right,TRA_HIG,Undefined,1,Top,1,1,0,Undefined,Changeup,InPlay,Undefined,LineDrive,Double,0,1,,84.94872,-2.348115,-1.194795,2068.141722,212.965875,1:00,5.89509,1.66476,6.02042,-20.99041,17.47233,10.54839,1.96935,1.437,77.98801,-6.303078,0.703767,0.446366,81.27205,13.100258,-37.268978,2455.590103,82.32229,11.77654,-72.95916,172.4478,168.07315,-44.107235,1.696743,-5.79996,10.02327,-1.57712,50,5.69974,2.16721,-123.37369,-5.66447,-8.95382,24.17474,-16.70036,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,cc19f920-1b72-11ee-826f-79ff3899aa0b,84.44284,12.61121,,6.96071,,,,2.46014,2.31824,-1.54404,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:30:35.33,2023-07-05T13:30:35.3393508-07:00,2023-07-05T20:30:35.3393508Z,LineDrive,v3,,,,,,Undefined,HUN_BEA,8f175b2b-5099-44e2-a081-22d47c467571,54.47755,-124.24796,12.08737,5.89367,-5.06051,-8.35018,-1.66136,2.49102,-4.47691,,2.46014,92.39045,-15.92853,2.96439,-0.60077,0.07662,-0.00271,-0.00208,0.00042,2.31824,27.01698,-18.76864,1.52178,-0.25334,0.048,-0.00761,0.00152,-0.0002,-1.54404,-70.30242,-1.07862,1.32144,-0.43896,0.09475,-0.00855,-0.00164,0.00046,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
14,2023-07-05,13:31:14.90,4,1,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,1,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.99391,-1.72448,-0.501389,2312.150782,129.600216,10:15,5.80143,1.63843,5.3572,-39.31797,4.93233,-4.39256,0.9072,0.80218,74.1831,-8.864261,-1.283708,0.478773,,,,,,,,,,,,2.09721,3.28827,-1.59008,50,5.61821,1.1886,-116.19282,-4.83635,2.88567,20.44747,-27.6495,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,e3b4c240-1b72-11ee-826f-79ff3899aa0b,78.72718,,,5.81081,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:31:14.90,2023-07-05T13:31:14.9036388-07:00,2023-07-05T20:31:14.9036388Z,,v3,,,,,,Undefined,HUN_BEA,18439e23-8f2c-4783-bf84-9f8b9aab5ce3,55.1416,-117.09413,10.22373,5.80453,-3.61757,-13.82475,-1.63967,1.0614,1.44283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2023-07-05,13:31:33.34,4,2,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,1,Top,1,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.34666,-0.519258,-1.135634,2131.549049,196.536187,12:30,5.87891,1.71997,5.98704,-19.47938,18.30489,5.11717,3.77428,1.09377,78.78528,-4.197782,-0.215732,0.442412,,,,,,,,,,,,-2.90252,9.87008,-1.63317,50,5.82701,2.25647,-124.11033,-1.67995,-4.57849,22.20259,-16.60472,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,eea4e630-1b72-11ee-826f-79ff3899aa0b,85.19762,,,6.56138,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:31:33.34,2023-07-05T13:31:33.3430116-07:00,2023-07-05T20:31:33.3430116Z,,v3,,,,,,Undefined,HUN_BEA,09b175f8-4149-4099-bd2b-84501c24f080,54.50963,-124.91447,11.10129,5.87696,-1.07855,-8.30236,-1.7179,2.4223,-2.28925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2023-07-05,13:31:51.46,4,3,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,1,Top,1,2,0,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,85.44993,-1.628552,-1.840338,2131.195107,201.818025,12:45,5.8514,1.6394,5.85559,-19.15473,19.05674,7.15374,2.74092,0.52512,78.37592,-5.250514,-0.557839,0.444906,79.3753,27.367628,97.15246,5227.065987,-23.03549,54.80548,107.56055,,139.90018,,,-4.16166,10.55497,-1.49425,50,5.70801,3.6989,-124.07645,-4.08173,-6.50843,24.08005,-15.66716,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,f979e100-1b72-11ee-826f-79ff3899aa0b,84.71994,66.63877,,7.07401,,,,0.87128,2.52916,-0.73875,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:31:51.46,2023-07-05T13:31:51.4698084-07:00,2023-07-05T20:31:51.4698084Z,,v3,,,,,,Undefined,HUN_BEA,3ce446c2-5186-4c6a-93fb-6b1880e04f2c,54.64123,-124.97395,12.04003,5.84926,-3.4978,-7.83358,-1.63663,3.94148,-3.25422,286.419576,0.87132,-12.87747,-5.35033,-0.37292,1.01538,-1.28446,0.89093,-0.30862,0.04231,2.52909,53.52459,-10.38411,1.85022,-1.71276,2.09431,-1.44228,0.49372,-0.06686,-0.73868,102.57316,-13.383,1.01448,1.56661,-2.52509,1.85702,-0.66723,0.09443,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
17,2023-07-05,13:32:25.83,4,4,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,1,Top,1,2,1,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,79.4631,-1.650089,-0.138725,2227.281657,146.362236,11:00,5.8396,1.47411,5.34197,-37.17738,8.43851,-4.55973,1.19319,0.964,72.42505,-8.465842,-0.95033,0.486104,,,,,,,,,,,,2.27099,5.17146,-1.45813,50,5.6644,0.45814,-115.21131,-4.5492,3.01841,23.63028,-25.30055,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,0df71670-1b73-11ee-826f-79ff3899aa0b,77.53981,,,7.03805,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:32:25.83,2023-07-05T13:32:25.8359140-07:00,2023-07-05T20:32:25.8359140Z,,v3,,,,,,Undefined,HUN_BEA,35536611-26bb-4fe4-b97c-697cb41c7e80,55.15487,-116.26379,11.81514,5.84192,-3.42233,-12.65028,-1.47554,0.3237,1.5092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2023-07-05,13:32:50.48,4,5,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 12, Extra",1000115171,Right,TRA_HIG,Undefined,1,Top,1,2,2,Undefined,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,85.96207,-2.02895,-2.734493,2144.809151,192.542869,12:30,5.88185,1.49045,6.00375,-18.75592,19.90237,4.08614,2.43611,-0.70447,76.77887,-5.648255,-2.0008,0.4475,,,,,,,,,,,,-3.03646,11.33343,-1.27756,50,5.71203,5.76707,-124.34667,-4.89596,-4.63612,30.70469,-14.86998,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,1ca15c30-1b73-11ee-826f-79ff3899aa0b,84.22898,,,9.1832,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:32:50.48,2023-07-05T13:32:50.4812388-07:00,2023-07-05T20:32:50.4812388Z,,v3,,,,,,Undefined,HUN_BEA,59af14d1-931c-4b06-b0c9-f5819a519b72,54.48688,-125.44972,15.35235,5.87832,-4.36177,-7.43499,-1.48773,5.93362,-2.31806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2023-07-05,13:33:34.20,5,1,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.6338,-0.529478,1.038663,2071.196859,198.243321,12:30,5.952,1.63787,5.63999,-20.3834,19.31277,5.82315,3.75937,3.09215,75.84708,-4.450062,2.07842,0.453467,,,,,,,,,,,,-2.51803,10.39241,-1.72967,50,5.89457,-2.50449,-123.85276,-1.71848,-3.78546,32.14064,-16.55062,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,36af4830-1b73-11ee-826f-79ff3899aa0b,83.12056,,,9.78672,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:33:34.20,2023-07-05T13:33:34.2061924-07:00,2023-07-05T20:33:34.2061924Z,,v3,,,,,,Undefined,HUN_BEA,1f3f1d34-4b45-4c84-a200-d74d5bd5d416,54.84813,-125.10455,16.07032,5.94894,-1.07387,-8.27531,-1.63499,-2.35706,-1.89273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2023-07-05,13:33:53.73,5,2,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,1,0,Undefined,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,84.84504,-2.459075,-2.695377,2249.468394,190.479085,12:15,5.83669,1.62007,5.97364,-19.30044,20.01265,3.43638,1.94477,-0.59409,76.65977,-6.147199,-2.078626,0.451274,,,,,,,,,,,,-2.60658,11.44808,-1.40857,50,5.63121,5.64247,-122.84253,-5.79509,-3.92903,27.41148,-14.91785,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,4255c3d0-1b73-11ee-826f-79ff3899aa0b,83.52456,,,8.18528,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:33:53.73,2023-07-05T13:33:53.7356132-07:00,2023-07-05T20:33:53.7356132Z,,v3,,,,,,Undefined,HUN_BEA,9fe6ca22-0ccd-4b41-a909-adcb0c419312,54.51914,-123.84683,13.70574,5.83352,-5.24853,-7.45892,-1.61794,5.78642,-1.96451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2023-07-05,13:34:14.97,5,3,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,2,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,84.32247,-0.514749,0.324725,2138.727969,196.105847,12:30,5.90191,1.66716,5.87489,-21.57631,18.76399,4.95402,3.62579,2.38158,75.10405,-4.658343,1.213609,0.457131,,,,,,,,,,,,-2.37488,10.1843,-1.69606,50,5.84806,-0.90339,-122.09876,-1.68586,-3.4893,30.02815,-17.21081,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,4efb8700-1b73-11ee-826f-79ff3899aa0b,82.45426,,,9.21841,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:34:14.97,2023-07-05T13:34:14.9719908-07:00,2023-07-05T20:34:14.9719908Z,,v3,,,,,,Undefined,HUN_BEA,a6337fd3-e230-4677-a7f5-b242f7ba788f,54.61388,-123.22824,15.01407,5.8993,-1.03849,-8.60541,-1.66455,-0.77214,-1.74465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2023-07-05,13:34:36.63,5,4,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,3,0,Undefined,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.27421,-0.864542,-0.938703,2171.818076,189.854821,12:15,5.92399,1.72492,6.0259,-20.46576,19.47832,3.11792,3.41768,1.11532,75.47134,-4.803433,-0.377727,0.454881,,,,,,,,,,,,-1.90551,10.71256,-1.65311,50,5.84536,1.87281,-122.12969,-2.37913,-2.81586,28.8965,-16.34365,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,5beb99a0-1b73-11ee-826f-79ff3899aa0b,82.86224,,,8.80288,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:34:36.63,2023-07-05T13:34:36.6370660-07:00,2023-07-05T20:34:36.6370660Z,,v3,,,,,,Undefined,HUN_BEA,9d9dece4-0e93-4f69-be6b-355ccc27d177,54.46495,-123.18159,14.44825,5.92114,-1.78419,-8.17183,-1.72315,1.97531,-1.40793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2023-07-05,13:34:53.35,5,5,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,3,1,Undefined,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,84.00761,-0.324744,-0.832486,2167.334074,195.631857,12:30,5.96225,1.68558,5.75943,-22.06919,18.23426,4.69705,3.82086,1.3021,75.73842,-4.519309,0.008426,0.456922,79.32802,77.899297,114.072677,,,,,,5.41403,,,-2.6661,9.81414,-1.61955,50,5.92229,1.57958,-121.83668,-1.33169,-3.94807,27.24984,-17.64091,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,65dc00d0-1b73-11ee-826f-79ff3899aa0b,82.49199,41.47088,,8.26919,,,,2.58314,3.89299,-1.34577,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:34:53.35,2023-07-05T13:34:53.3560164-07:00,2023-07-05T20:34:53.3560164Z,,v3,,,,,,Undefined,HUN_BEA,496dfb4a-5156-4ee3-a033-90ff0cea1da7,54.73515,-122.89118,13.62492,5.96062,-0.64904,-8.82046,-1.68363,1.73236,-1.97404,342.462672,2.58921,-10.17386,-5.75768,,,,,,,3.8994,113.528,-26.9624,,,,,,,-1.33613,21.91188,-11.55751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
24,2023-07-05,13:35:19.61,5,6,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,3,2,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,84.49038,-1.863813,-1.749772,2142.797378,209.876027,1:00,5.86001,1.4858,6.04599,-22.37867,16.44816,8.75288,2.26826,0.59483,77.56157,-6.075081,-0.174214,0.448474,72.41632,69.087988,172.642839,3671.515046,,,,,5.62314,,,-5.02701,9.36815,-1.35443,50,5.70278,3.41604,-122.72264,-4.64442,-7.68106,23.85597,-17.85994,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,758bcfb0-1b73-11ee-826f-79ff3899aa0b,84.04598,23.94134,,6.92882,,,,3.29989,2.47805,-0.6014,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:35:19.61,2023-07-05T13:35:19.6140388-07:00,2023-07-05T20:35:19.6140388Z,,v3,,,,,,Undefined,HUN_BEA,2ef4f60c-8498-417b-851e-9dc932e90281,54.45203,-123.58504,11.92799,5.85901,-3.99878,-8.92997,-1.48294,3.69371,-3.84053,338.995519,3.3013,-37.67855,-2.59336,,,,,,,2.48065,99.06676,-30.13464,,,,,,,-0.59943,4.7419,-7.86206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
25,2023-07-05,13:35:51.79,5,7,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,3,2,Undefined,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,84.39547,-0.772571,-1.961683,2062.61491,190.466805,12:15,5.88209,1.64943,6.00207,-22.38076,17.64261,2.96906,3.30076,0.07859,75.36703,-5.059001,-1.428119,0.455332,,,,,,,,,,,,-2.25764,9.8215,-1.49693,50,5.80948,4.07462,-122.29518,-2.27524,-3.32539,30.27871,-17.70758,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,88b77ee0-1b73-11ee-826f-79ff3899aa0b,82.78012,,,9.02845,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:35:51.79,2023-07-05T13:35:51.7924708-07:00,2023-07-05T20:35:51.7924708Z,,v3,,,,,,Undefined,HUN_BEA,fac69149-ed15-4c86-bcce-695ddc348363,54.49393,-123.40281,15.13935,5.88086,-1.62748,-8.85379,-1.64821,4.19627,-1.66269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2023-07-05,13:36:14.69,5,8,"Frohn, Jake",1000223083,Right,HUN_BEA,"Player 13, Extra",1000115172,Right,TRA_HIG,Undefined,1,Top,2,3,2,Undefined,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.91597,-2.978777,-1.352904,1580.992943,223.974394,1:30,5.65356,1.5505,5.87801,-30.44454,14.3465,12.50087,0.34688,1.33557,72.89805,-8.607744,0.893495,0.481689,,,,,,,,,,,,-6.84512,8.57323,-1.44881,50,5.39503,2.25691,-114.55028,-6.85585,-9.12422,20.52792,-20.74636,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,96573270-1b73-11ee-826f-79ff3899aa0b,78.2505,,,6.01791,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:36:14.69,2023-07-05T13:36:14.6902372-07:00,2023-07-05T20:36:14.6902372Z,,v3,,,,,,Undefined,HUN_BEA,79d0203c-d4b7-4855-936b-cff94c32cf09,54.62072,-115.37536,10.26396,5.65383,-6.02199,-10.37318,-1.54689,2.62364,-4.56211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,2023-07-05,13:38:44.55,1,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Goldenetz, Trevor",1000137884,Left,HUN_BEA,Undefined,1,Bottom,0,0,0,Undefined,Slider,InPlay,Undefined,Bunt,Single,0,0,,77.8116,-0.68577,1.791598,2042.317498,151.316765,11:00,5.57357,-0.11425,5.43095,-23.96332,23.36753,-11.88697,2.93407,0.57354,70.59077,-5.213405,-0.322426,0.495158,28.71495,-2.361786,33.449374,1227.739983,,,,19.78975,19.74344,25.542471,0.431841,6.56398,12.46627,-0.03576,50,5.49692,-3.06996,-112.81708,-2.02384,8.38745,22.16138,-16.24465,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,efb85c90-1b73-11ee-826f-79ff3899aa0b,76.1221,3.28386,,7.22083,,,,2.96907,3.28386,-0.8706,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:38:44.55,2023-07-05T13:38:44.5534564-07:00,2023-07-05T20:38:44.5534564Z,GroundBall,v3,,,,,,Undefined,TRA_HIG,b4d67262-7b27-425b-9047-fe04887f3542,55.06484,-113.80765,11.08069,5.57116,-1.29774,-8.12232,0.10983,-3.44487,4.19373,131.750347,2.97048,35.06629,-1.39019,,,,,,,3.28605,-1.80105,-13.46231,,,,,,,-0.86895,23.14224,-3.18187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
28,2023-07-05,13:39:17.53,2,1,"Player 10, Extra",1000115169,Right,TRA_HIG,"Weinstein, Cj",1000219400,Left,HUN_BEA,Undefined,1,Bottom,0,0,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.8217,-0.308749,3.085362,1958.733631,170.641196,11:45,5.58883,-0.30746,5.29422,-23.33387,24.17883,-3.72177,3.35404,2.28198,70.75455,-4.705926,2.426613,0.496108,,,,,,,,,,,,2.74551,12.63772,0.02937,50,5.54433,-5.92429,-112.69469,-1.26467,3.51663,21.24618,-15.98685,HUN_BEA,TRA_HIG,Huntington Beach HS,TeamExclusive,Team,20230705-Huntington Beach HS-Private-1,035c9720-1b74-11ee-826f-79ff3899aa0b,75.97629,,,7.06714,,,,,,,33025f6b-dd3f-4c61-9b00-26894243283a,2023-07-05,20:39:17.53,2023-07-05T13:39:17.5379300-07:00,2023-07-05T20:39:17.5379300Z,,v3,,,,,,Undefined,TRA_HIG,a3a097cd-4ef5-4ddb-9ae7-3497b1ad44e5,55.19879,-113.67058,10.62309,5.58555,-0.53035,-7.99343,0.3052,-6.08582,1.75832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
